doc_id,county_fips,profile_json,created_at_utc
8f7f3749-5608-4d63-a316-1909b757839a,53019,"{""name"": {""first"": ""Sarah"", ""last"": ""Kelley""}, ""demographics"": {""dob"": ""2006-05-10"", ""sex"": ""M"", ""race"": ""Other"", ""ethnicity"": ""Non-Hispanic""}, ""household"": {""hh_id"": ""f260b44d-ef12-40df-bb31-f9718f4be4c4"", ""hh_size"": 4, ""income_usd"": 87010}, ""location"": {""street"": ""9262 Brown Stream"", ""city"": ""Johnsonborough"", ""state"": ""WA"", ""zip"": ""99518""}, ""residency"": {""active_status"": true, ""moved_in_date"": ""2021-08-27"", ""move_out_date"": null, ""death_date"": null, ""last_verified_date"": ""2025-04-14"", ""verification_source"": ""Utility""}, ""employment"": {""employment_status"": ""NotInLaborForce"", ""has_job"": false}}",2026-02-23 05:57:17+00:00
c7851739-0899-4793-a984-4974eb98b82b,53019,"{""name"": {""first"": ""David"", ""last"": ""Tran""}, ""demographics"": {""dob"": ""2009-11-28"", ""sex"": ""X"", ""race"": ""Other"", ""ethnicity"": ""Non-Hispanic""}, ""household"": {""hh_id"": ""defe1657-df89-41ed-b7ba-9b2053cd307c"", ""hh_size"": 5, ""income_usd"": 60654}, ""location"": {""street"": ""641 Hill Corners Suite 965"", ""city"": ""Port Shannon"", ""state"": ""WA"", ""zip"": ""99973""}, ""residency"": {""active_status"": true, ""moved_in_date"": ""2018-09-21"", ""move_out_date"": null, ""death_date"": null, ""last_verified_date"": ""2025-11-10"", ""verification_source"": ""School""}, ""employment"": {""employment_status"": ""Employed"", ""has_job"": true}}",2026-02-23 05:57:17+00:00
ab52b194-9a4b-49e9-94d4-24086c678cb2,53019,"{""name"": {""first"": ""Gary"", ""last"": ""Johnson""}, ""demographics"": {""dob"": ""2015-12-17"", ""sex"": ""M"", ""race"": ""Other"", ""ethnicity"": ""Non-Hispanic""}, ""household"": {""hh_id"": ""5bbfd197-d5d7-416b-99fe-f868f5835069"", ""hh_size"": 2, ""income_usd"": 66434}, ""location"": {""street"": ""00526 Thomas Wall Apt. 478"", ""city"": ""South Brandonville"", ""state"": ""WA"", ""zip"": ""98932""}, ""residency"": {""active_status"": false, ""moved_in_date"": ""2018-11-16"", ""move_out_date"": ""2020-01-21"", ""death_date"": null, ""last_verified_date"": ""2025-02-07"", ""verification_source"": ""VoterReg""}, ""employment"": {""employment_status"": ""NotInLaborForce"", ""has_job"": false}}",2026-02-23 05:57:17+00:00
00eb9e79-cad6-481c-a446-f6221aa8df66,53019,"{""name"": {""first"": ""John"", ""last"": ""Bowers""}, ""demographics"": {""dob"": ""1941-02-03"", ""sex"": ""X"", ""race"": ""Asian"", ""ethnicity"": ""Hispanic""}, ""household"": {""hh_id"": ""931992e8-1c58-4b91-a3e6-9fb89504a08f"", ""hh_size"": 1, ""income_usd"": 34580}, ""location"": {""street"": ""34445 Sanders Way Suite 579"", ""city"": ""West Andrew"", ""state"": ""WA"", ""zip"": ""98475""}, ""residency"": {""active_status"": true, ""moved_in_date"": ""2020-12-30"", ""move_out_date"": null, ""death_date"": null, ""last_verified_date"": ""2023-06-17"", ""verification_source"": ""Other""}, ""employment"": {""employment_status"": ""NotInLaborForce"", ""has_job"": false}}",2026-02-23 05:57:17+00:00
97a3a1f1-7bb9-4aa9-b6ee-5057a79fc099,53019,"{""name"": {""first"": ""Jared"", ""last"": ""Griffin""}, ""demographics"": {""dob"": ""1985-01-30"", ""sex"": ""F"", ""race"": ""Other"", ""ethnicity"": ""Non-Hispanic""}, ""household"": {""hh_id"": ""285c7e12-07b6-410c-8d69-f25c9cbac7df"", ""hh_size"": 3, ""income_usd"": 90601}, ""location"": {""street"": ""10900 Taylor Oval"", ""city"": ""Lake Tammymouth"", ""state"": ""WA"", ""zip"": ""98419""}, ""residency"": {""active_status"": true, ""moved_in_date"": ""2023-08-29"", ""move_out_date"": null, ""death_date"": null, ""last_verified_date"": ""2025-07-10"", ""verification_source"": ""Census""}, ""employment"": {""employment_status"": ""Employed"", ""has_job"": true}}",2026-02-23 05:57:17+00:00
cd143a91-f619-4127-8d6c-47e494708a40,53019,"{""name"": {""first"": ""Mark"", ""last"": ""Wolf""}, ""demographics"": {""dob"": ""2015-05-16"", ""sex"": ""M"", ""race"": ""Native"", ""ethnicity"": ""Non-Hispanic""}, ""household"": {""hh_id"": ""f982fce9-455b-4020-ae61-ead0d3d76422"", ""hh_size"": 1, ""income_usd"": 45440}, ""location"": {""street"": ""48790 Estrada Villages"", ""city"": ""West Derekland"", ""state"": ""WA"", ""zip"": ""99426""}, ""residency"": {""active_status"": true, ""moved_in_date"": ""2020-04-24"", ""move_out_date"": null, ""death_date"": null, ""last_verified_date"": ""2025-12-20"", ""verification_source"": ""School""}, ""employment"": {""employment_status"": ""NotInLaborForce"", ""has_job"": false}}",2026-02-23 05:57:17+00:00
6a43c6fa-2862-4ce3-b5f7-cf57e1d10587,53019,"{""name"": {""first"": ""John"", ""last"": ""Carter""}, ""demographics"": {""dob"": ""1933-07-27"", ""sex"": ""F"", ""race"": ""Pacific"", ""ethnicity"": ""Non-Hispanic""}, ""household"": {""hh_id"": ""280d86b7-ca4a-4a82-94cf-7c371b756868"", ""hh_size"": 4, ""income_usd"": 44923}, ""location"": {""street"": ""966 Olivia Drive"", ""city"": ""Lake James"", ""state"": ""WA"", ""zip"": ""98141""}, ""residency"": {""active_status"": false, ""moved_in_date"": ""2022-06-16"", ""move_out_date"": null, ""death_date"": ""2023-10-30"", ""last_verified_date"": ""2025-12-20"", ""verification_source"": ""School""}, ""employment"": {""employment_status"": ""NotInLaborForce"", ""has_job"": false}}",2026-02-23 05:57:17+00:00
22aab634-af5d-4adb-82ff-45a6b7a28f94,53019,"{""name"": {""first"": ""Morgan"", ""last"": ""Dyer""}, ""demographics"": {""dob"": ""2020-05-28"", ""sex"": ""X"", ""race"": ""Asian"", ""ethnicity"": ""Hispanic""}, ""household"": {""hh_id"": ""5410ed51-4840-433d-aafe-0bbbb5595ed9"", ""hh_size"": 1, ""income_usd"": 102032}, ""location"": {""street"": ""083 Walters Cape"", ""city"": ""Petersonland"", ""state"": ""WA"", ""zip"": ""99546""}, ""residency"": {""active_status"": false, ""moved_in_date"": ""2019-12-15"", ""move_out_date"": ""2022-09-11"", ""death_date"": null, ""last_verified_date"": ""2025-09-01"", ""verification_source"": ""DMV""}, ""employment"": {""employment_status"": ""NotInLaborForce"", ""has_job"": false}}",2026-02-23 05:57:17+00:00
696a11f7-54cd-4d6f-8e6c-5c524c1ac45e,53019,"{""name"": {""first"": ""Madison"", ""last"": ""Bennett""}, ""demographics"": {""dob"": ""1962-02-04"", ""sex"": ""X"", ""race"": ""White"", ""ethnicity"": ""Non-Hispanic""}, ""household"": {""hh_id"": ""a7a1cb4f-90f1-4228-8b87-d7f22596c93b"", ""hh_size"": 1, ""income_usd"": 88615}, ""location"": {""street"": ""536 David Pass Apt. 327"", ""city"": ""New Kenneth"", ""state"": ""WA"", ""zip"": ""98040""}, ""residency"": {""active_status"": true, ""moved_in_date"": ""2025-08-21"", ""move_out_date"": null, ""death_date"": null, ""last_verified_date"": ""2025-09-01"", ""verification_source"": ""School""}, ""employment"": {""employment_status"": ""Employed"", ""has_job"": true}}",2026-02-23 05:57:17+00:00
82011c4b-e3fd-4427-98db-19af5dfcb096,53019,"{""name"": {""first"": ""Sophia"", ""last"": ""Perry""}, ""demographics"": {""dob"": ""2007-05-27"", ""sex"": ""X"", ""race"": ""White"", ""ethnicity"": ""Non-Hispanic""}, ""household"": {""hh_id"": ""d4518257-9801-45b6-9a98-0bfae46ff0b0"", ""hh_size"": 3, ""income_usd"": 48383}, ""location"": {""street"": ""0912 Wade Unions Apt. 370"", ""city"": ""Lawrenceburgh"", ""state"": ""WA"", ""zip"": ""98425""}, ""residency"": {""active_status"": false, ""moved_in_date"": ""2017-10-05"", ""move_out_date"": ""2024-06-13"", ""death_date"": null, ""last_verified_date"": ""2025-03-26"", ""verification_source"": ""Utility""}, ""employment"": {""employment_status"": ""NotInLaborForce"", ""has_job"": false}}",2026-02-23 05:57:17+00:00
9709434e-558c-4eeb-8e1f-a8cc75ad2e2b,53019,"{""name"": {""first"": ""Haley"", ""last"": ""Nelson""}, ""demographics"": {""dob"": ""1973-04-16"", ""sex"": ""F"", ""race"": ""Black"", ""ethnicity"": ""Non-Hispanic""}, ""household"": {""hh_id"": ""10707593-c38d-4f27-b1d0-a1c46492b76f"", ""hh_size"": 2, ""income_usd"": 46168}, ""location"": {""street"": ""81613 Tim Harbor"", ""city"": ""Lake Jose"", ""state"": ""WA"", ""zip"": ""99001""}, ""residency"": {""active_status"": true, ""moved_in_date"": ""2025-12-14"", ""move_out_date"": null, ""death_date"": null, ""last_verified_date"": ""2025-02-03"", ""verification_source"": ""DMV""}, ""employment"": {""employment_status"": ""Employed"", ""has_job"": true}}",2026-02-23 05:57:17+00:00
942fb2e5-e649-4006-afa7-ff022cec2a50,53019,"{""name"": {""first"": ""Edward"", ""last"": ""Macdonald""}, ""demographics"": {""dob"": ""1943-05-17"", ""sex"": ""F"", ""race"": ""Black"", ""ethnicity"": ""Non-Hispanic""}, ""household"": {""hh_id"": ""441c6085-a133-4618-bd88-ca877c3fb761"", ""hh_size"": 2, ""income_usd"": 72087}, ""location"": {""street"": ""528 Gregory Route"", ""city"": ""Braunville"", ""state"": ""WA"", ""zip"": ""98957""}, ""residency"": {""active_status"": true, ""moved_in_date"": ""2021-07-24"", ""move_out_date"": null, ""death_date"": null, ""last_verified_date"": ""2025-09-10"", ""verification_source"": ""Medicaid""}, ""employment"": {""employment_status"": ""NotInLaborForce"", ""has_job"": false}}",2026-02-23 05:57:17+00:00
145ea72f-fad5-40d8-a964-8fa85ff6f9b7,53019,"{""name"": {""first"": ""Caitlin"", ""last"": ""Weiss""}, ""demographics"": {""dob"": ""1988-07-18"", ""sex"": ""X"", ""race"": ""White"", ""ethnicity"": ""Hispanic""}, ""household"": {""hh_id"": ""c2d0afcd-bab2-4ca7-8a9f-ed925297e585"", ""hh_size"": 2, ""income_usd"": 59948}, ""location"": {""street"": ""0710 Perez Route Suite 711"", ""city"": ""Lake Michael"", ""state"": ""WA"", ""zip"": ""98162""}, ""residency"": {""active_status"": false, ""moved_in_date"": ""2017-09-01"", ""move_out_date"": ""2018-07-04"", ""death_date"": null, ""last_verified_date"": ""2023-08-26"", ""verification_source"": ""Utility""}, ""employment"": {""employment_status"": ""Employed"", ""has_job"": true}}",2026-02-23 05:57:17+00:00
b35a8cf6-35d5-49bc-be4f-3151dead5ca9,53019,"{""name"": {""first"": ""Jesse"", ""last"": ""Patrick""}, ""demographics"": {""dob"": ""1940-01-12"", ""sex"": ""X"", ""race"": ""Asian"", ""ethnicity"": ""Non-Hispanic""}, ""household"": {""hh_id"": ""7a2464ec-eab9-4c1b-bc2a-62f9b476ce1b"", ""hh_size"": 3, ""income_usd"": 52587}, ""location"": {""street"": ""55231 Erica Plain"", ""city"": ""Rosalesburgh"", ""state"": ""WA"", ""zip"": ""99935""}, ""residency"": {""active_status"": true, ""moved_in_date"": ""2024-01-13"", ""move_out_date"": null, ""death_date"": null, ""last_verified_date"": ""2025-12-07"", ""verification_source"": ""Census""}, ""employment"": {""employment_status"": ""NotInLaborForce"", ""has_job"": false}}",2026-02-23 05:57:17+00:00
044cdc3e-eeb6-4744-acb3-cae6406e5f28,53019,"{""name"": {""first"": ""Michelle"", ""last"": ""Acevedo""}, ""demographics"": {""dob"": ""1972-11-26"", ""sex"": ""M"", ""race"": ""Pacific"", ""ethnicity"": ""Non-Hispanic""}, ""household"": {""hh_id"": ""596b08a0-b8b1-4da5-aac9-7a644343bde8"", ""hh_size"": 2, ""income_usd"": 53874}, ""location"": {""street"": ""631 Cindy Crossroad"", ""city"": ""East Troyfort"", ""state"": ""WA"", ""zip"": ""99542""}, ""residency"": {""active_status"": true, ""moved_in_date"": ""2026-01-07"", ""move_out_date"": null, ""death_date"": null, ""last_verified_date"": ""2025-06-27"", ""verification_source"": ""VoterReg""}, ""employment"": {""employment_status"": ""NotInLaborForce"", ""has_job"": false}}",2026-02-23 05:57:17+00:00
5e7dfae3-adb8-4aa5-afba-b93ebe3f8da1,53019,"{""name"": {""first"": ""Michael"", ""last"": ""Murray""}, ""demographics"": {""dob"": ""2011-01-19"", ""sex"": ""F"", ""race"": ""Pacific"", ""ethnicity"": ""Non-Hispanic""}, ""household"": {""hh_id"": ""d4b84c38-20aa-4b3c-9e43-c14d99355d32"", ""hh_size"": 2, ""income_usd"": 65226}, ""location"": {""street"": ""119 Krause Forks"", ""city"": ""Wilcoxstad"", ""state"": ""WA"", ""zip"": ""99757""}, ""residency"": {""active_status"": false, ""moved_in_date"": ""2018-05-30"", ""move_out_date"": ""2023-02-16"", ""death_date"": null, ""last_verified_date"": ""2025-01-15"", ""verification_source"": ""Census""}, ""employment"": {""employment_status"": ""NotInLaborForce"", ""has_job"": false}}",2026-02-23 05:57:17+00:00
618181d9-cd68-487e-a3c4-ca14e94f6f69,53019,"{""name"": {""first"": ""Michael"", ""last"": ""Cabrera""}, ""demographics"": {""dob"": ""1971-06-13"", ""sex"": ""X"", ""race"": ""White"", ""ethnicity"": ""Hispanic""}, ""household"": {""hh_id"": ""198c5c7e-c91c-4797-8455-105670b97b98"", ""hh_size"": 3, ""income_usd"": 81243}, ""location"": {""street"": ""841 Silva Mountains"", ""city"": ""Pinedastad"", ""state"": ""WA"", ""zip"": ""98198""}, ""residency"": {""active_status"": false, ""moved_in_date"": ""2022-02-03"", ""move_out_date"": ""2025-01-05"", ""death_date"": null, ""last_verified_date"": ""2024-07-15"", ""verification_source"": ""Census""}, ""employment"": {""employment_status"": ""NotInLaborForce"", ""has_job"": false}}",2026-02-23 05:57:17+00:00
87ca184a-9b21-475a-aa28-2b3467150bd0,53019,"{""name"": {""first"": ""Stephanie"", ""last"": ""Terry""}, ""demographics"": {""dob"": ""1970-06-11"", ""sex"": ""X"", ""race"": ""Native"", ""ethnicity"": ""Hispanic""}, ""household"": {""hh_id"": ""57c65902-bde3-4fbb-9d70-5dce94622066"", ""hh_size"": 2, ""income_usd"": 43713}, ""location"": {""street"": ""3015 Danielle View Suite 382"", ""city"": ""West Kaylachester"", ""state"": ""WA"", ""zip"": ""98944""}, ""residency"": {""active_status"": true, ""moved_in_date"": ""2023-06-29"", ""move_out_date"": null, ""death_date"": null, ""last_verified_date"": ""2025-12-04"", ""verification_source"": ""DMV""}, ""employment"": {""employment_status"": ""Employed"", ""has_job"": true}}",2026-02-23 05:57:17+00:00
e64520ef-c80f-4da3-87b5-36620ff66126,53019,"{""name"": {""first"": ""Anthony"", ""last"": ""Wright""}, ""demographics"": {""dob"": ""1949-04-12"", ""sex"": ""F"", ""race"": ""TwoOrMore"", ""ethnicity"": ""Hispanic""}, ""household"": {""hh_id"": ""bb92054b-6efc-4824-ae42-4e3d2bdafcaf"", ""hh_size"": 4, ""income_usd"": 44092}, ""location"": {""street"": ""857 John Loaf"", ""city"": ""New James"", ""state"": ""WA"", ""zip"": ""99559""}, ""residency"": {""active_status"": true, ""moved_in_date"": ""2021-07-15"", ""move_out_date"": null, ""death_date"": null, ""last_verified_date"": ""2024-12-24"", ""verification_source"": ""School""}, ""employment"": {""employment_status"": ""NotInLaborForce"", ""has_job"": false}}",2026-02-23 05:57:17+00:00
1ad0d02f-862b-4d8c-8881-59231c1fd3dc,53019,"{""name"": {""first"": ""Steven"", ""last"": ""Hardy""}, ""demographics"": {""dob"": ""1960-10-10"", ""sex"": ""X"", ""race"": ""Black"", ""ethnicity"": ""Non-Hispanic""}, ""household"": {""hh_id"": ""7c0cad61-2494-460a-9b6a-7e853d2702a5"", ""hh_size"": 2, ""income_usd"": 83542}, ""location"": {""street"": ""918 Mora Points Suite 280"", ""city"": ""East Jennifer"", ""state"": ""WA"", ""zip"": ""99057""}, ""residency"": {""active_status"": true, ""moved_in_date"": ""2021-09-04"", ""move_out_date"": null, ""death_date"": null, ""last_verified_date"": ""2025-02-18"", ""verification_source"": ""Census""}, ""employment"": {""employment_status"": ""NotInLaborForce"", ""has_job"": false}}",2026-02-23 05:57:17+00:00
8d4ee3e8-63d0-432c-adf7-57a781919d96,53019,"{""name"": {""first"": ""Ruben"", ""last"": ""Myers""}, ""demographics"": {""dob"": ""2018-03-15"", ""sex"": ""M"", ""race"": ""Native"", ""ethnicity"": ""Non-Hispanic""}, ""household"": {""hh_id"": ""58c26e2f-4228-4b3a-9843-21b4550e7e29"", ""hh_size"": 4, ""income_usd"": 39320}, ""location"": {""street"": ""126 Acosta Spring Apt. 963"", ""city"": ""Williefurt"", ""state"": ""WA"", ""zip"": ""98628""}, ""residency"": {""active_status"": true, ""moved_in_date"": ""2022-09-10"", ""move_out_date"": null, ""death_date"": null, ""last_verified_date"": ""2025-04-08"", ""verification_source"": ""Other""}, ""employment"": {""employment_status"": ""NotInLaborForce"", ""has_job"": false}}",2026-02-23 05:57:17+00:00
a4102378-c4d3-4e30-bd87-bd03028cd54e,53019,"{""name"": {""first"": ""Joanne"", ""last"": ""Dillon""}, ""demographics"": {""dob"": ""2013-03-08"", ""sex"": ""X"", ""race"": ""TwoOrMore"", ""ethnicity"": ""Non-Hispanic""}, ""household"": {""hh_id"": ""661cf52e-dc8f-4f8f-bfed-41c5e97ba6af"", ""hh_size"": 1, ""income_usd"": 57320}, ""location"": {""street"": ""2376 Webster Harbors Apt. 499"", ""city"": ""Port Brian"", ""state"": ""WA"", ""zip"": ""99354""}, ""residency"": {""active_status"": true, ""moved_in_date"": ""2022-04-18"", ""move_out_date"": null, ""death_date"": null, ""last_verified_date"": ""2025-10-26"", ""verification_source"": ""Medicaid""}, ""employment"": {""employment_status"": ""NotInLaborForce"", ""has_job"": false}}",2026-02-23 05:57:17+00:00
bdb4e7bd-fd7b-49c8-8d8b-550f9046be54,53019,"{""name"": {""first"": ""Jamie"", ""last"": ""Patel""}, ""demographics"": {""dob"": ""1990-11-11"", ""sex"": ""M"", ""race"": ""Other"", ""ethnicity"": ""Hispanic""}, ""household"": {""hh_id"": ""b0ba3171-06d0-4c26-acae-b602a256864f"", ""hh_size"": 1, ""income_usd"": 92566}, ""location"": {""street"": ""0918 Vargas Plaza"", ""city"": ""South Barbaraport"", ""state"": ""WA"", ""zip"": ""98317""}, ""residency"": {""active_status"": true, ""moved_in_date"": ""2024-10-01"", ""move_out_date"": null, ""death_date"": null, ""last_verified_date"": ""2025-12-11"", ""verification_source"": ""Medicaid""}, ""employment"": {""employment_status"": ""NotInLaborForce"", ""has_job"": false}}",2026-02-23 05:57:17+00:00
eaa16aaf-8e65-4c92-84c7-ff2569077149,53019,"{""name"": {""first"": ""Jennifer"", ""last"": ""Ramos""}, ""demographics"": {""dob"": ""1955-01-10"", ""sex"": ""M"", ""race"": ""Other"", ""ethnicity"": ""Hispanic""}, ""household"": {""hh_id"": ""982aa496-bbc8-4c51-baa1-f5ebbc74c958"", ""hh_size"": 2, ""income_usd"": 76505}, ""location"": {""street"": ""4027 Katherine Plain"", ""city"": ""Kellyville"", ""state"": ""WA"", ""zip"": ""99803""}, ""residency"": {""active_status"": true, ""moved_in_date"": ""2025-07-13"", ""move_out_date"": null, ""death_date"": null, ""last_verified_date"": ""2024-12-22"", ""verification_source"": ""Medicaid""}, ""employment"": {""employment_status"": ""Employed"", ""has_job"": true}}",2026-02-23 05:57:17+00:00
